new_ph_name,net_amtc,store,dept,work_date,type_yr
09 Family,1119919,03 Store C,Dept 3,2015/04/04,This Year
09 Family,1036880,03 Store C,Dept 3,2015/04/05,This Year
09 Family,491863,03 Store C,Dept 3,2015/04/06,This Year
09 Family,188298,03 Store C,Dept 3,2015/04/07,This Year
09 Family,203775,03 Store C,Dept 3,2015/04/08,This Year
09 Family,580043,03 Store C,Dept 3,2015/04/09,This Year
09 Family,422216,03 Store C,Dept 3,2015/04/10,This Year
09 Family,2270970,03 Store C,Dept 3,2015/04/11,This Year
09 Family,805966,03 Store C,Dept 3,2015/04/12,This Year
09 Family,323044,03 Store C,Dept 3,2015/04/13,This Year
09 Family,411773,03 Store C,Dept 3,2015/04/14,This Year
09 Family,687418,03 Store C,Dept 3,2015/04/15,This Year
09 Family,479251,03 Store C,Dept 3,2015/04/16,This Year
09 Family,790815,03 Store C,Dept 3,2015/04/17,This Year
09 Family,1379109,03 Store C,Dept 3,2015/04/18,This Year
09 Family,1095805,03 Store C,Dept 3,2015/04/19,This Year
09 Family,397907,03 Store C,Dept 3,2015/04/20,This Year
09 Family,309292,03 Store C,Dept 3,2015/04/21,This Year
09 Family,174221,03 Store C,Dept 3,2015/04/22,This Year
09 Family,4425158,03 Store C,Dept 3,2015/04/23,This Year
09 Family,4078620,03 Store C,Dept 3,2015/04/24,This Year
09 Family,4569006,03 Store C,Dept 3,2015/04/25,This Year
09 Family,3677938,03 Store C,Dept 3,2015/04/26,This Year
09 Family,1294207,03 Store C,Dept 3,2015/04/27,This Year
09 Family,805830,03 Store C,Dept 3,2015/04/28,This Year
09 Family,399852,03 Store C,Dept 3,2015/04/29,This Year
09 Family,1022163,03 Store C,Dept 3,2015/04/30,This Year
09 Family,1158324,03 Store C,Dept 3,2015/05/01,This Year
09 Family,1239832,03 Store C,Dept 3,2015/05/02,This Year
09 Family,1324694,03 Store C,Dept 3,2015/05/03,This Year
09 Family,2648178,03 Store C,Dept 3,2015/05/04,This Year
09 Family,1338004,03 Store C,Dept 3,2015/05/05,This Year
09 Family,1310189,03 Store C,Dept 3,2015/05/06,This Year
09 Family,1256003,03 Store C,Dept 3,2015/05/07,This Year
09 Family,9968637,03 Store C,Dept 3,2015/05/08,This Year
09 Family,4378260,03 Store C,Dept 3,2015/05/09,This Year
09 Family,4121527,03 Store C,Dept 3,2015/05/10,This Year
09 Family,185100,03 Store C,Dept 3,2015/05/11,This Year
09 Family,426184,03 Store C,Dept 3,2015/05/12,This Year
09 Family,448312,03 Store C,Dept 3,2015/05/13,This Year
09 Family,406033,03 Store C,Dept 3,2015/05/14,This Year
09 Family,561774,03 Store C,Dept 3,2015/05/15,This Year
09 Family,970568,03 Store C,Dept 3,2015/05/16,This Year
09 Family,972063,03 Store C,Dept 3,2015/05/17,This Year
09 Family,235610,03 Store C,Dept 3,2015/05/18,This Year
09 Family,274723,03 Store C,Dept 3,2015/05/19,This Year
09 Family,155441,03 Store C,Dept 3,2015/05/20,This Year
09 Family,195204,03 Store C,Dept 3,2015/05/21,This Year
09 Family,261864,03 Store C,Dept 3,2015/05/22,This Year
09 Family,558729,03 Store C,Dept 3,2015/05/23,This Year
09 Family,627261,03 Store C,Dept 3,2015/05/24,This Year
09 Family,215178,03 Store C,Dept 3,2015/05/25,This Year
09 Family,745899,03 Store C,Dept 3,2015/05/26,This Year
09 Family,374303,03 Store C,Dept 3,2015/05/27,This Year
09 Family,320487,03 Store C,Dept 3,2015/05/28,This Year
09 Family,634752,03 Store C,Dept 3,2015/05/29,This Year
09 Family,602179,03 Store C,Dept 3,2015/05/30,This Year
09 Family,841489,03 Store C,Dept 3,2015/05/31,This Year
09 Family,526357,03 Store C,Dept 4,2014/03/01,Last Year
09 Family,442115,03 Store C,Dept 4,2014/03/02,Last Year
09 Family,261556,03 Store C,Dept 4,2014/03/03,Last Year
09 Family,199716,03 Store C,Dept 4,2014/03/04,Last Year
09 Family,204718,03 Store C,Dept 4,2014/03/05,Last Year
09 Family,262320,03 Store C,Dept 4,2014/03/06,Last Year
09 Family,269506,03 Store C,Dept 4,2014/03/07,Last Year
09 Family,453222,03 Store C,Dept 4,2014/03/08,Last Year
09 Family,422516,03 Store C,Dept 4,2014/03/09,Last Year
09 Family,141545,03 Store C,Dept 4,2014/03/10,Last Year
09 Family,218420,03 Store C,Dept 4,2014/03/11,Last Year
09 Family,159060,03 Store C,Dept 4,2014/03/12,Last Year
09 Family,225512,03 Store C,Dept 4,2014/03/13,Last Year
09 Family,331554,03 Store C,Dept 4,2014/03/14,Last Year
09 Family,501226,03 Store C,Dept 4,2014/03/15,Last Year
09 Family,449612,03 Store C,Dept 4,2014/03/16,Last Year
09 Family,142853,03 Store C,Dept 4,2014/03/17,Last Year
09 Family,255567,03 Store C,Dept 4,2014/03/18,Last Year
09 Family,292010,03 Store C,Dept 4,2014/03/19,Last Year
09 Family,220838,03 Store C,Dept 4,2014/03/20,Last Year
09 Family,215496,03 Store C,Dept 4,2014/03/21,Last Year
09 Family,460998,03 Store C,Dept 4,2014/03/22,Last Year
09 Family,477109,03 Store C,Dept 4,2014/03/23,Last Year
09 Family,240424,03 Store C,Dept 4,2014/03/24,Last Year
09 Family,255650,03 Store C,Dept 4,2014/03/25,Last Year
09 Family,244432,03 Store C,Dept 4,2014/03/26,Last Year
09 Family,207797,03 Store C,Dept 4,2014/03/27,Last Year
09 Family,289834,03 Store C,Dept 4,2014/03/28,Last Year
09 Family,521007,03 Store C,Dept 4,2014/03/29,Last Year
09 Family,71284,03 Store C,Dept 4,2014/03/30,Last Year
09 Family,559468,03 Store C,Dept 4,2014/03/31,Last Year
09 Family,268589,03 Store C,Dept 4,2014/04/01,Last Year
09 Family,164440,03 Store C,Dept 4,2014/04/02,Last Year
09 Family,241275,03 Store C,Dept 4,2014/04/03,Last Year
09 Family,419900,03 Store C,Dept 4,2014/04/04,Last Year
09 Family,543507,03 Store C,Dept 4,2014/04/05,Last Year
09 Family,588425,03 Store C,Dept 4,2014/04/06,Last Year
09 Family,480796,03 Store C,Dept 4,2014/04/07,Last Year
09 Family,289835,03 Store C,Dept 4,2014/04/08,Last Year
09 Family,256820,03 Store C,Dept 4,2014/04/09,Last Year
09 Family,316679,03 Store C,Dept 4,2014/04/10,Last Year
09 Family,363406,03 Store C,Dept 4,2014/04/11,Last Year
09 Family,662622,03 Store C,Dept 4,2014/04/12,Last Year
09 Family,545049,03 Store C,Dept 4,2014/04/13,Last Year
09 Family,213786,03 Store C,Dept 4,2014/04/14,Last Year
09 Family,201144,03 Store C,Dept 4,2014/04/15,Last Year
09 Family,259539,03 Store C,Dept 4,2014/04/16,Last Year
09 Family,293518,03 Store C,Dept 4,2014/04/17,Last Year
09 Family,305376,03 Store C,Dept 4,2014/04/18,Last Year
09 Family,485431,03 Store C,Dept 4,2014/04/19,Last Year
09 Family,398181,03 Store C,Dept 4,2014/04/20,Last Year
09 Family,205792,03 Store C,Dept 4,2014/04/21,Last Year
09 Family,175806,03 Store C,Dept 4,2014/04/22,Last Year
09 Family,210263,03 Store C,Dept 4,2014/04/23,Last Year
09 Family,224651,03 Store C,Dept 4,2014/04/24,Last Year
09 Family,217245,03 Store C,Dept 4,2014/04/25,Last Year
09 Family,472303,03 Store C,Dept 4,2014/04/26,Last Year
09 Family,420417,03 Store C,Dept 4,2014/04/27,Last Year
09 Family,250927,03 Store C,Dept 4,2014/04/28,Last Year
09 Family,293091,03 Store C,Dept 4,2014/04/29,Last Year
09 Family,264825,03 Store C,Dept 4,2014/04/30,Last Year
09 Family,239849,03 Store C,Dept 4,2014/05/01,Last Year
09 Family,376412,03 Store C,Dept 4,2014/05/02,Last Year
09 Family,425940,03 Store C,Dept 4,2014/05/03,Last Year
09 Family,489094,03 Store C,Dept 4,2014/05/04,Last Year
09 Family,223554,03 Store C,Dept 4,2014/05/05,Last Year
09 Family,292210,03 Store C,Dept 4,2014/05/06,Last Year
09 Family,162853,03 Store C,Dept 4,2014/05/07,Last Year
09 Family,301709,03 Store C,Dept 4,2014/05/08,Last Year
09 Family,518933,03 Store C,Dept 4,2014/05/09,Last Year
09 Family,556786,03 Store C,Dept 4,2014/05/10,Last Year
09 Family,557322,03 Store C,Dept 4,2014/05/11,Last Year
09 Family,241413,03 Store C,Dept 4,2014/05/12,Last Year
09 Family,196151,03 Store C,Dept 4,2014/05/13,Last Year
09 Family,206922,03 Store C,Dept 4,2014/05/14,Last Year
09 Family,689829,03 Store C,Dept 4,2014/05/15,Last Year
09 Family,688460,03 Store C,Dept 4,2014/05/16,Last Year
09 Family,752169,03 Store C,Dept 4,2014/05/17,Last Year
09 Family,814213,03 Store C,Dept 4,2014/05/18,Last Year
09 Family,409585,03 Store C,Dept 4,2014/05/19,Last Year
09 Family,375391,03 Store C,Dept 4,2014/05/20,Last Year
09 Family,455739,03 Store C,Dept 4,2014/05/21,Last Year
09 Family,318305,03 Store C,Dept 4,2014/05/22,Last Year
09 Family,374865,03 Store C,Dept 4,2014/05/23,Last Year
09 Family,731660,03 Store C,Dept 4,2014/05/24,Last Year
09 Family,587971,03 Store C,Dept 4,2014/05/25,Last Year
09 Family,383446,03 Store C,Dept 4,2014/05/26,Last Year
09 Family,434664,03 Store C,Dept 4,2014/05/27,Last Year
09 Family,458494,03 Store C,Dept 4,2014/05/28,Last Year
09 Family,289597,03 Store C,Dept 4,2014/05/29,Last Year
09 Family,328524,03 Store C,Dept 4,2014/05/30,Last Year
09 Family,469268,03 Store C,Dept 4,2014/05/31,Last Year
09 Family,348756,03 Store C,Dept 4,2015/03/01,This Year
09 Family,179521,03 Store C,Dept 4,2015/03/02,This Year
09 Family,165101,03 Store C,Dept 4,2015/03/03,This Year
09 Family,176111,03 Store C,Dept 4,2015/03/04,This Year
09 Family,113601,03 Store C,Dept 4,2015/03/05,This Year
09 Family,284905,03 Store C,Dept 4,2015/03/06,This Year
09 Family,488600,03 Store C,Dept 4,2015/03/07,This Year
09 Family,425798,03 Store C,Dept 4,2015/03/08,This Year
09 Family,244728,03 Store C,Dept 4,2015/03/09,This Year
09 Family,188535,03 Store C,Dept 4,2015/03/10,This Year
09 Family,194214,03 Store C,Dept 4,2015/03/11,This Year
09 Family,269014,03 Store C,Dept 4,2015/03/12,This Year
09 Family,278208,03 Store C,Dept 4,2015/03/13,This Year
09 Family,506847,03 Store C,Dept 4,2015/03/14,This Year
09 Family,496838,03 Store C,Dept 4,2015/03/15,This Year
09 Family,235043,03 Store C,Dept 4,2015/03/16,This Year
09 Family,316898,03 Store C,Dept 4,2015/03/17,This Year
09 Family,345863,03 Store C,Dept 4,2015/03/18,This Year
09 Family,318159,03 Store C,Dept 4,2015/03/19,This Year
09 Family,418691,03 Store C,Dept 4,2015/03/20,This Year
09 Family,640876,03 Store C,Dept 4,2015/03/21,This Year
09 Family,489565,03 Store C,Dept 4,2015/03/22,This Year
09 Family,208552,03 Store C,Dept 4,2015/03/23,This Year
09 Family,193043,03 Store C,Dept 4,2015/03/24,This Year
09 Family,222547,03 Store C,Dept 4,2015/03/25,This Year
09 Family,258608,03 Store C,Dept 4,2015/03/26,This Year
09 Family,220598,03 Store C,Dept 4,2015/03/27,This Year
09 Family,372719,03 Store C,Dept 4,2015/03/28,This Year
09 Family,392709,03 Store C,Dept 4,2015/03/29,This Year
09 Family,206641,03 Store C,Dept 4,2015/03/30,This Year
09 Family,265448,03 Store C,Dept 4,2015/03/31,This Year
09 Family,282467,03 Store C,Dept 4,2015/04/01,This Year
09 Family,257736,03 Store C,Dept 4,2015/04/02,This Year
09 Family,625196,03 Store C,Dept 4,2015/04/03,This Year
09 Family,556122,03 Store C,Dept 4,2015/04/04,This Year
09 Family,526865,03 Store C,Dept 4,2015/04/05,This Year
09 Family,238040,03 Store C,Dept 4,2015/04/06,This Year
09 Family,227226,03 Store C,Dept 4,2015/04/07,This Year
09 Family,219153,03 Store C,Dept 4,2015/04/08,This Year
09 Family,262320,03 Store C,Dept 4,2015/04/09,This Year
09 Family,285586,03 Store C,Dept 4,2015/04/10,This Year
09 Family,519621,03 Store C,Dept 4,2015/04/11,This Year
09 Family,572102,03 Store C,Dept 4,2015/04/12,This Year
09 Family,227057,03 Store C,Dept 4,2015/04/13,This Year
09 Family,257094,03 Store C,Dept 4,2015/04/14,This Year
09 Family,307240,03 Store C,Dept 4,2015/04/15,This Year
09 Family,294405,03 Store C,Dept 4,2015/04/16,This Year
09 Family,357820,03 Store C,Dept 4,2015/04/17,This Year
09 Family,504374,03 Store C,Dept 4,2015/04/18,This Year
09 Family,515727,03 Store C,Dept 4,2015/04/19,This Year
09 Family,286163,03 Store C,Dept 4,2015/04/20,This Year
09 Family,203078,03 Store C,Dept 4,2015/04/21,This Year
09 Family,259412,03 Store C,Dept 4,2015/04/22,This Year
09 Family,243149,03 Store C,Dept 4,2015/04/23,This Year
09 Family,307731,03 Store C,Dept 4,2015/04/24,This Year
09 Family,463039,03 Store C,Dept 4,2015/04/25,This Year
09 Family,491617,03 Store C,Dept 4,2015/04/26,This Year
09 Family,276177,03 Store C,Dept 4,2015/04/27,This Year
09 Family,257993,03 Store C,Dept 4,2015/04/28,This Year
09 Family,279758,03 Store C,Dept 4,2015/04/29,This Year
09 Family,468422,03 Store C,Dept 4,2015/04/30,This Year
09 Family,475040,03 Store C,Dept 4,2015/05/01,This Year
09 Family,591935,03 Store C,Dept 4,2015/05/02,This Year
09 Family,592440,03 Store C,Dept 4,2015/05/03,This Year
09 Family,248817,03 Store C,Dept 4,2015/05/04,This Year
09 Family,251968,03 Store C,Dept 4,2015/05/05,This Year
09 Family,259392,03 Store C,Dept 4,2015/05/06,This Year
09 Family,332627,03 Store C,Dept 4,2015/05/07,This Year
09 Family,369764,03 Store C,Dept 4,2015/05/08,This Year
09 Family,611012,03 Store C,Dept 4,2015/05/09,This Year
09 Family,609915,03 Store C,Dept 4,2015/05/10,This Year
09 Family,221255,03 Store C,Dept 4,2015/05/11,This Year
09 Family,269850,03 Store C,Dept 4,2015/05/12,This Year
09 Family,254663,03 Store C,Dept 4,2015/05/13,This Year
09 Family,195189,03 Store C,Dept 4,2015/05/14,This Year
09 Family,250196,03 Store C,Dept 4,2015/05/15,This Year
09 Family,490107,03 Store C,Dept 4,2015/05/16,This Year
09 Family,482206,03 Store C,Dept 4,2015/05/17,This Year
09 Family,259293,03 Store C,Dept 4,2015/05/18,This Year
09 Family,165392,03 Store C,Dept 4,2015/05/19,This Year
09 Family,173551,03 Store C,Dept 4,2015/05/20,This Year
09 Family,199065,03 Store C,Dept 4,2015/05/21,This Year
09 Family,256932,03 Store C,Dept 4,2015/05/22,This Year
09 Family,454656,03 Store C,Dept 4,2015/05/23,This Year
09 Family,478449,03 Store C,Dept 4,2015/05/24,This Year
09 Family,189729,03 Store C,Dept 4,2015/05/25,This Year
09 Family,205568,03 Store C,Dept 4,2015/05/26,This Year
09 Family,192831,03 Store C,Dept 4,2015/05/27,This Year
09 Family,170410,03 Store C,Dept 4,2015/05/28,This Year
09 Family,425762,03 Store C,Dept 4,2015/05/29,This Year
09 Family,499264,03 Store C,Dept 4,2015/05/30,This Year
09 Family,497467,03 Store C,Dept 4,2015/05/31,This Year
09 Family,877679,04 Store D,Dept 2,2014/03/01,Last Year
09 Family,948532,04 Store D,Dept 2,2014/03/02,Last Year
09 Family,398988,04 Store D,Dept 2,2014/03/03,Last Year
09 Family,307839,04 Store D,Dept 2,2014/03/04,Last Year
09 Family,337590,04 Store D,Dept 2,2014/03/05,Last Year
09 Family,296019,04 Store D,Dept 2,2014/03/06,Last Year
09 Family,745671,04 Store D,Dept 2,2014/03/07,Last Year
09 Family,835238,04 Store D,Dept 2,2014/03/08,Last Year
09 Family,647797,04 Store D,Dept 2,2014/03/09,Last Year
09 Family,170461,04 Store D,Dept 2,2014/03/10,Last Year
09 Family,95917,04 Store D,Dept 2,2014/03/11,Last Year
09 Family,83208,04 Store D,Dept 2,2014/03/12,Last Year
09 Family,270622,04 Store D,Dept 2,2014/03/13,Last Year
09 Family,213007,04 Store D,Dept 2,2014/03/14,Last Year
09 Family,276855,04 Store D,Dept 2,2014/03/15,Last Year
09 Family,759118,04 Store D,Dept 2,2014/03/16,Last Year
09 Family,154916,04 Store D,Dept 2,2014/03/17,Last Year
09 Family,167242,04 Store D,Dept 2,2014/03/18,Last Year
09 Family,197012,04 Store D,Dept 2,2014/03/19,Last Year
09 Family,118617,04 Store D,Dept 2,2014/03/20,Last Year
09 Family,239489,04 Store D,Dept 2,2014/03/21,Last Year
09 Family,301289,04 Store D,Dept 2,2014/03/22,Last Year
09 Family,403035,04 Store D,Dept 2,2014/03/23,Last Year
09 Family,203551,04 Store D,Dept 2,2014/03/24,Last Year
09 Family,142957,04 Store D,Dept 2,2014/03/25,Last Year
09 Family,213409,04 Store D,Dept 2,2014/03/26,Last Year
09 Family,114960,04 Store D,Dept 2,2014/03/27,Last Year
09 Family,220053,04 Store D,Dept 2,2014/03/28,Last Year
09 Family,290171,04 Store D,Dept 2,2014/03/29,Last Year
09 Family,568420,04 Store D,Dept 2,2014/03/30,Last Year
09 Family,180375,04 Store D,Dept 2,2014/03/31,Last Year
09 Family,257057,04 Store D,Dept 2,2014/04/01,Last Year
09 Family,78915,04 Store D,Dept 2,2014/04/02,Last Year
09 Family,61287,04 Store D,Dept 2,2014/04/03,Last Year
09 Family,121411,04 Store D,Dept 2,2014/04/04,Last Year
09 Family,276012,04 Store D,Dept 2,2014/04/05,Last Year
09 Family,237917,04 Store D,Dept 2,2014/04/06,Last Year
09 Family,240253,04 Store D,Dept 2,2014/04/07,Last Year
09 Family,74174,04 Store D,Dept 2,2014/04/08,Last Year
09 Family,119760,04 Store D,Dept 2,2014/04/09,Last Year
09 Family,111240,04 Store D,Dept 2,2014/04/10,Last Year
09 Family,72630,04 Store D,Dept 2,2014/04/11,Last Year
09 Family,133614,04 Store D,Dept 2,2014/04/12,Last Year
09 Family,212443,04 Store D,Dept 2,2014/04/13,Last Year
09 Family,63585,04 Store D,Dept 2,2014/04/14,Last Year
09 Family,159041,04 Store D,Dept 2,2014/04/15,Last Year
09 Family,108656,04 Store D,Dept 2,2014/04/16,Last Year
09 Family,41748,04 Store D,Dept 2,2014/04/17,Last Year
09 Family,130504,04 Store D,Dept 2,2014/04/18,Last Year
09 Family,143527,04 Store D,Dept 2,2014/04/19,Last Year
09 Family,208668,04 Store D,Dept 2,2014/04/20,Last Year
09 Family,88929,04 Store D,Dept 2,2014/04/21,Last Year
09 Family,40736,04 Store D,Dept 2,2014/04/22,Last Year
09 Family,83764,04 Store D,Dept 2,2014/04/23,Last Year
09 Family,65134,04 Store D,Dept 2,2014/04/24,Last Year
09 Family,-22094,04 Store D,Dept 2,2014/04/25,Last Year
09 Family,123840,04 Store D,Dept 2,2014/04/26,Last Year
09 Family,217605,04 Store D,Dept 2,2014/04/27,Last Year
09 Family,181945,04 Store D,Dept 2,2014/04/28,Last Year
09 Family,102200,04 Store D,Dept 2,2014/04/29,Last Year
09 Family,147537,04 Store D,Dept 2,2014/04/30,Last Year
09 Family,32922,04 Store D,Dept 2,2014/05/01,Last Year
09 Family,22346,04 Store D,Dept 2,2014/05/02,Last Year
09 Family,238257,04 Store D,Dept 2,2014/05/03,Last Year
09 Family,90921,04 Store D,Dept 2,2014/05/04,Last Year
09 Family,33565,04 Store D,Dept 2,2014/05/05,Last Year
09 Family,-983,04 Store D,Dept 2,2014/05/06,Last Year
09 Family,32502,04 Store D,Dept 2,2014/05/07,Last Year
09 Family,63142,04 Store D,Dept 2,2014/05/08,Last Year
09 Family,110586,04 Store D,Dept 2,2014/05/09,Last Year
09 Family,162422,04 Store D,Dept 2,2014/05/10,Last Year
09 Family,131255,04 Store D,Dept 2,2014/05/11,Last Year
09 Family,22784,04 Store D,Dept 2,2014/05/12,Last Year
09 Family,20183,04 Store D,Dept 2,2014/05/13,Last Year
09 Family,48801,04 Store D,Dept 2,2014/05/14,Last Year
09 Family,73925,04 Store D,Dept 2,2014/05/15,Last Year
09 Family,81252,04 Store D,Dept 2,2014/05/16,Last Year
09 Family,87666,04 Store D,Dept 2,2014/05/17,Last Year
09 Family,74941,04 Store D,Dept 2,2014/05/18,Last Year
09 Family,42064,04 Store D,Dept 2,2014/05/19,Last Year
09 Family,41706,04 Store D,Dept 2,2014/05/20,Last Year
09 Family,46759,04 Store D,Dept 2,2014/05/21,Last Year
09 Family,20632,04 Store D,Dept 2,2014/05/22,Last Year
09 Family,50607,04 Store D,Dept 2,2014/05/23,Last Year
09 Family,76223,04 Store D,Dept 2,2014/05/24,Last Year
09 Family,83359,04 Store D,Dept 2,2014/05/25,Last Year
09 Family,23339,04 Store D,Dept 2,2014/05/26,Last Year
09 Family,63063,04 Store D,Dept 2,2014/05/27,Last Year
09 Family,112450,04 Store D,Dept 2,2014/05/28,Last Year
09 Family,57077,04 Store D,Dept 2,2014/05/29,Last Year
09 Family,156645,04 Store D,Dept 2,2014/05/30,Last Year
09 Family,82754,04 Store D,Dept 2,2014/05/31,Last Year
09 Family,542769,04 Store D,Dept 2,2015/03/01,This Year
09 Family,65860,04 Store D,Dept 2,2015/03/02,This Year
09 Family,64790,04 Store D,Dept 2,2015/03/03,This Year
09 Family,83717,04 Store D,Dept 2,2015/03/04,This Year
09 Family,144987,04 Store D,Dept 2,2015/03/05,This Year
09 Family,144733,04 Store D,Dept 2,2015/03/06,This Year
09 Family,385404,04 Store D,Dept 2,2015/03/07,This Year
09 Family,253068,04 Store D,Dept 2,2015/03/08,This Year
09 Family,159934,04 Store D,Dept 2,2015/03/09,This Year
09 Family,137785,04 Store D,Dept 2,2015/03/10,This Year
09 Family,73502,04 Store D,Dept 2,2015/03/11,This Year
09 Family,114063,04 Store D,Dept 2,2015/03/12,This Year
09 Family,164097,04 Store D,Dept 2,2015/03/13,This Year
09 Family,270569,04 Store D,Dept 2,2015/03/14,This Year
09 Family,274212,04 Store D,Dept 2,2015/03/15,This Year
09 Family,183445,04 Store D,Dept 2,2015/03/16,This Year
09 Family,274317,04 Store D,Dept 2,2015/03/17,This Year
09 Family,186302,04 Store D,Dept 2,2015/03/18,This Year
09 Family,60242,04 Store D,Dept 2,2015/03/19,This Year
09 Family,58712,04 Store D,Dept 2,2015/03/20,This Year
09 Family,214969,04 Store D,Dept 2,2015/03/21,This Year
09 Family,140604,04 Store D,Dept 2,2015/03/22,This Year
09 Family,127380,04 Store D,Dept 2,2015/03/23,This Year
09 Family,109664,04 Store D,Dept 2,2015/03/24,This Year
09 Family,29562,04 Store D,Dept 2,2015/03/25,This Year
09 Family,104580,04 Store D,Dept 2,2015/03/26,This Year
09 Family,128239,04 Store D,Dept 2,2015/03/27,This Year
09 Family,214038,04 Store D,Dept 2,2015/03/28,This Year
09 Family,286669,04 Store D,Dept 2,2015/03/29,This Year
09 Family,160263,04 Store D,Dept 2,2015/03/30,This Year
09 Family,165942,04 Store D,Dept 2,2015/03/31,This Year
09 Family,80681,04 Store D,Dept 2,2015/04/01,This Year
09 Family,22964,04 Store D,Dept 2,2015/04/02,This Year
